turn number,turn,node number,decition time,move,
117,black,363488,0.08829991566017270088,Black pawn from G5 to F4,
118,white,210801,0.05117053771391510963,White rook from F2 to F1,
119,black,66567,0.01608543237671256065,Black rook from D8 to F8,
120,white,359225,0.08544968767091631889,White rook from A5 to A7,
121,black,33662,0.00786571949720382690,Black rook from C8 to C7,
122,white,376230,0.08811240596696734428,White rook from A7 to C7,
123,black,7048,0.00173534639179706573,Black king from D7 to C7,
124,white,33098,0.00747373001649975777,White rook from F1 to F4,
125,black,65015,0.01450775377452373505,Black rook from F8 to F7,
126,white,55622,0.01243533799424767494,White knight from H2 to F1,
127,black,37348,0.00830319803208112717,Black king from C7 to B7,
128,white,65121,0.01393778575584292412,White queen from H1 to H4,
129,black,46167,0.01051309984177350998,Black bishop from G7 to H8,
130,white,107971,0.02389052277430891991,White rook from F4 to F5,
131,black,55539,0.01290995581075549126,Black king from B7 to B6,
132,white,74982,0.01726538874208927155,White knight from F1 to G3,
133,black,47822,0.01161223463714122772,Black king from B6 to A6,
134,white,55717,0.01288212416693568230,White rook from F5 to F4,
135,black,37255,0.00891164829954504967,Black bishop from H8 to G7,
136,white,57834,0.01338816666975617409,White king from E1 to D2,
137,black,36121,0.00890936981886625290,Black king from A6 to A7,
138,white,110749,0.02555802604183554649,White knight from G3 to F5,
139,black,52622,0.01272529270499944687,Black bishop from G7 to F8,
140,white,135806,0.03189153084531426430,White knight from F5 to G3,
141,black,51367,0.01201927941292524338,Black bishop from F8 to G7,
142,white,110749,0.02556888200342655182,White bishop from E2 to D3,
143,black,46834,0.01130642229691147804,Black rook from F7 to D7,
144,white,14287,0.00372370379045605659,White rook from F4 to F6,
145,black,50652,0.01298573985695838928,Black rook from D7 to D3,
146,white,8856,0.00209377938881516457,White king from D2 to C1,
147,black,75230,0.01728009711951017380,Black rook from D3 to C3,
148,white,4409,0.00115301972255110741,White king from C1 to D1,
149,black,57233,0.01318794069811701775,Black rook from C3 to G3,
150,white,14301,0.00336599396541714668,White rook from F6 to A6,
151,black,14751,0.00334877334535121918,Black king from A7 to A6,
152,white,2322,0.00066079758107662201,White queen from H4 to G3,
153,black,9915,0.00214211922138929367,Black knight from E5 to D7,
154,white,9330,0.00187224987894296646,White queen from G3 to C7,
155,black,6609,0.00154820317402482033,Black knight from D7 to E5,
156,white,6912,0.00154689140617847443,White queen from C7 to G7,
157,black,3486,0.00085456576198339462,Black knight from E5 to C6,
158,white,4273,0.00090321991592645645,White king from D1 to D2,
159,black,3878,0.00098989391699433327,Black knight from C6 to A7,
160,white,2310,0.00052894465625286102,White queen from G7 to C7,
161,black,730,0.00022394489496946335,Black knight from A7 to C6,
162,white,2246,0.00053382944315671921,White queen from C7 to C6,
163,black,117,0.00005118362605571747,Black king from A6 to A7,
164,white,1294,0.00027138739824295044,White queen from C6 to C7,
165,black,225,0.00007729372009634972,Black king from A7 to A8,
166,white,526,0.00011927355080842972,White pawn from A4 to A5,
167,black,0,0.00000045867636799812,Stalemate,
