turn number,turn,node number,decition time,move,
145,black,50652,0.01299253059551119804,Black rook from D7 to D3,
146,white,8856,0.00209440197795629501,White king from D2 to C1,
147,black,75230,0.01726686349138617516,Black rook from D3 to C3,
148,white,4409,0.00116162607446312904,White king from C1 to D1,
149,black,57233,0.01320023695006966591,Black rook from C3 to G3,
150,white,14301,0.00336458068341016769,White rook from F6 to A6,
151,black,14751,0.00334589928388595581,Black king from A7 to A6,
152,white,2322,0.00065984949469566345,White queen from H4 to G3,
153,black,9915,0.00214048614725470543,Black knight from E5 to D7,
154,white,9330,0.00187492510303854942,White queen from G3 to C7,
155,black,6609,0.00157354725524783134,Black knight from D7 to E5,
156,white,6912,0.00154651515185832977,White queen from C7 to G7,
157,black,3486,0.00085504865273833275,Black knight from E5 to C6,
158,white,4273,0.00090283248573541641,White king from D1 to D2,
159,black,3878,0.00099181523546576500,Black knight from C6 to A7,
160,white,2310,0.00053761526942253113,White queen from G7 to C7,
161,black,730,0.00022956961765885353,Black knight from A7 to C6,
162,white,2246,0.00053735543042421341,White queen from C7 to C6,
163,black,117,0.00005063181743025780,Black king from A6 to A7,
164,white,1294,0.00027483562007546425,White queen from C6 to C7,
165,black,225,0.00007842667400836945,Black king from A7 to A8,
166,white,526,0.00012058764696121216,White pawn from A4 to A5,
167,black,0,0.00000044936314225197,Stalemate,
